NationCodeStr,AbilNo,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,1047,47레벨 명중률,7311,21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1048,48레벨 명중률,7311,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1049,49레벨 명중률,7311,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1050,50레벨 명중률,7311,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1051,51레벨 명중률,7311,22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1052,52레벨 명중률,7311,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1053,53레벨 명중률,7311,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1054,54레벨 명중률,7311,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1055,55레벨 명중률,7311,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1056,56레벨 명중률,7311,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1057,57레벨 명중률,7311,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1058,58레벨 명중률,7311,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1059,59레벨 명중률,7311,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1060,60레벨 명중률,7311,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1061,61레벨 명중률,7311,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1062,62레벨 명중률,7311,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1063,63레벨 명중률,7311,25700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1064,64레벨 명중률,7311,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1065,65레벨 명중률,7311,26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1066,66레벨 명중률,7311,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1067,67레벨 명중률,7311,26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1068,68레벨 명중률,7311,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1069,69레벨 명중률,7311,27200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1070,70레벨 명중률,7311,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1071,71레벨 명중률,7311,27700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1072,72레벨 명중률,7311,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1073,73레벨 명중률,7311,28200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1074,74레벨 명중률,7311,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1075,75레벨 명중률,7311,28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1076,76레벨 명중률,7311,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1077,77레벨 명중률,7311,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1078,78레벨 명중률,7311,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1079,79레벨 명중률,7311,29700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1080,80레벨 명중률,7311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1081,81레벨 명중률,7311,30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1082,82레벨 명중률,7311,30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1083,83레벨 명중률,7311,30700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1084,84레벨 명중률,7311,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1085,85레벨 명중률,7311,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1086,86레벨 명중률,7311,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1087,87레벨 명중률,7311,31700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1088,88레벨 명중률,7311,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1089,89레벨 명중률,7311,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1090,90레벨 명중률,7311,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1091,91레벨 명중률,7311,32700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1092,92레벨 명중률,7311,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1093,93레벨 명중률,7311,33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1094,94레벨 명중률,7311,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1095,95레벨 명중률,7311,33700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1096,96레벨 명중률,7311,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1097,97레벨 명중률,7311,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1098,98레벨 명중률,7311,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1099,99레벨 명중률,7311,34700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1100,100레벨 명중률,7311,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10029,회피수치증가 29 (LV 1),7131,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10031,회피수치증가 31 (LV 2),7131,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10033,회피수치증가 33 (LV 3),7131,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10035,회피수치증가 35 (LV 4),7131,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10037,회피수치증가 37 (LV 5),7131,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10039,회피수치증가 39 (LV 6),7131,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10041,회피수치증가 41 (LV 7),7131,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10043,회피수치증가 43 (LV 8),7131,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10045,회피수치증가 45 (LV 9),7131,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10047,회피수치증가 47 (LV 10),7131,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10049,회피수치증가 49 (LV 11),7131,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10051,회피수치증가 51 (LV 12),7131,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10053,회피수치증가 53 (LV 13),7131,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10055,회피수치증가 55 (LV 14),7131,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10057,회피수치증가 57 (LV 15),7131,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10059,회피수치증가 59 (LV 16),7131,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10061,회피수치증가 61 (LV 17),7131,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10063,회피수치증가 63 (LV 18),7131,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10065,회피수치증가 65 (LV 19),7131,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10097,회피수치증가 97 (LV 20),7131,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10099,회피수치증가 99 (LV 21),7131,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10102,회피수치증가 102 (LV 22),7131,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10104,회피수치증가 104 (LV 23),7131,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10107,회피수치증가 107 (LV 24),7131,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10110,회피수치증가 110 (LV 25),7131,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10113,회피수치증가 113 (LV 26),7131,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10115,회피수치증가 115 (LV 27),7131,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10118,회피수치증가 118 (LV 28),7131,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10121,회피수치증가 121 (LV 29),7131,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10124,회피수치증가 124 (LV 30),7131,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10126,회피수치증가 126 (LV 31),7131,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10129,회피수치증가 129 (LV 32),7131,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10132,회피수치증가 132 (LV 33),7131,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10135,회피수치증가 135 (LV 34),7131,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10139,회피수치증가 139 (LV 35),7131,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10142,회피수치증가 142 (LV 36),7131,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10145,회피수치증가 145 (LV 37),7131,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10148,회피수치증가 148 (LV 38),7131,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10152,회피수치증가 152 (LV 39),7131,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10170,회피수치증가 170 (LV 40),7131,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10174,회피수치증가 174 (LV 41),7131,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10178,회피수치증가 178 (LV 42),7131,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10182,회피수치증가 182 (LV 43),7131,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10185,회피수치증가 185 (LV 44),7131,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10190,회피수치증가 190 (LV 45),7131,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10194,회피수치증가 194 (LV 46),7131,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10199,회피수치증가 199 (LV 47),7131,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10203,회피수치증가 203 (LV 48),7131,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10208,회피수치증가 208 (LV 49),7131,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10212,회피수치증가 212 (LV 50),7131,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10217,회피수치증가 217 (LV 51),7131,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10221,회피수치증가 221 (LV 52),7131,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10226,회피수치증가 226 (LV 53),7131,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10231,회피수치증가 231 (LV 54),7131,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10235,회피수치증가 235 (LV 55),7131,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10240,회피수치증가 240 (LV 56),7131,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10245,회피수치증가 245 (LV 57),7131,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10251,회피수치증가 251 (LV 58),7131,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10256,회피수치증가 256 (LV 59),7131,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10261,회피수치증가 261 (LV 60),7131,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10266,회피수치증가 266 (LV 61),7131,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10272,회피수치증가 272 (LV 62),7131,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10277,회피수치증가 277 (LV 63),7131,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10282,회피수치증가 282 (LV 64),7131,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10287,회피수치증가 287 (LV 65),7131,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10293,회피수치증가 293 (LV 66),7131,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10298,회피수치증가 298 (LV 67),7131,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10303,회피수치증가 303 (LV 68),7131,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10308,회피수치증가 308 (LV 69),7131,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10314,회피수치증가 314 (LV 70),7131,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10319,회피수치증가 319 (LV 71),7131,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10324,회피수치증가 324 (LV 72),7131,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10329,회피수치증가 329 (LV 73),7131,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10335,회피수치증가 335 (LV 74),7131,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10340,회피수치증가 340 (LV 75),7131,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10345,회피수치증가 345 (LV 76),7131,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10350,회피수치증가 350 (LV 77),7131,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10356,회피수치증가 356 (LV 78),7131,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10361,회피수치증가 361 (LV 79),7131,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10366,회피수치증가 366 (LV 80),7131,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10371,회피수치증가 371 (LV 81),7131,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10377,회피수치증가 377 (LV 82),7131,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10382,회피수치증가 382 (LV 83),7131,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10387,회피수치증가 387 (LV 84),7131,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10392,회피수치증가 392 (LV 85),7131,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10398,회피수치증가 398 (LV 86),7131,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10403,회피수치증가 403 (LV 87),7131,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10408,회피수치증가 408 (LV 88),7131,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10413,회피수치증가 413 (LV 89),7131,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10419,회피수치증가 419 (LV 90),7131,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10424,회피수치증가 424 (LV 91),7131,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10429,회피수치증가 429 (LV 92),7131,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10434,회피수치증가 434 (LV 93),7131,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10440,회피수치증가 440 (LV 94),7131,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10445,회피수치증가 445 (LV 95),7131,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10450,회피수치증가 450 (LV 96),7131,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10455,회피수치증가 455 (LV 97),7131,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10461,회피수치증가 461 (LV 98),7131,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10466,회피수치증가 466 (LV 99),7131,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10471,회피수치증가 471 (LV 100),7131,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10000001,파렐경 대저택 독지대,507,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101001,01 전사 LV001,140,1950,141,650,142,777,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101002,01 전사 LV002,140,2102,141,700,142,822,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101003,01 전사 LV003,140,2255,141,751,142,867,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101004,01 전사 LV004,140,2409,141,803,142,913,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101005,01 전사 LV005,140,2565,141,855,142,959,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101006,01 전사 LV006,140,2721,141,907,142,1006,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101007,01 전사 LV007,140,2879,141,959,142,1053,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101008,01 전사 LV008,140,3038,141,1012,142,1100,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101009,01 전사 LV009,140,3198,141,1066,142,1149,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101010,01 전사 LV010,140,3360,141,1120,142,1197,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
0,101011,01 전사 LV011,140,3522,141,1174,142,1246,143,45000,144,120000,145,140000,146,48000,0,0,0,0,0,0
